text,label
equilibrium selection via optimal transport,14
on harmonic functions and the hyperbolic metric,11
measures that define a compact cauchy transform,0
ensembles d'unicite pour les polynomes (sets of uniqueness for polynomials),11
gin and lex of certain monomial ideals,1
hyperbolicity notions for varieties defined over a nonarchimedean field,3
modal logic of planar polygons,9
on aperiodicity and hypercyclic weighted translation operators,6
approximate multiparametric mixed-integer convex programming,14
combinatorialization of spaces of nondegenerate spherical curves,7
d'angelo conjecture in the third gap interval,11
hyperplane sections of legendrian subvarieties,3
on generalized covering groups of topological groups,16
non trivial limit distributions for transient renewal chains,17
nonempty intersection of longest paths in series-parallel graphs,2
"the dual polyhedral product, cocategory and nilpotence",16
minimal gaussian curvature surface,4
an upper bound for topological complexity,16
on $2$-nilpotent multiplier of lie superalgebras,5
periodic event-triggered networked control systems subject to large transmission delays,14
semiflat orbifold projections,6
decompositions of suspensions of spaces involving polyhedral products,16
quantitative multiple pointwise convergence and effective multiple correlations,8
global convergence of a nonconvex douglas-rachford iteration,14
reducibility versus definability for pseudovarieties of semigroups,13
generalized sprays and nonlinear connections,4
pseudoholomorphic discs attached to cr-submanifolds of almost complex spaces,11
sullivan constructions for transitive lie algebroids - smooth case,16
transversal twistor spaces of foliations,4
a note on the location of polynomial roots,15
the growth rates of automaton groups generated by reset automata,13
globally subanalytic cmc surfaces in $\mathbb{r}^3$,4
multiple ergodic averages for tempered functions,8
"nonlocal minimal surfaces: interior regularity, quantitative estimates and boundary stickiness",19
an existence result of energy minimizer maps between riemannian polyhedra,4
disjointly nonsingular operators on banach lattices,12
robust price optimization of multiple products under interval uncertainties,14
pointing consensus for rooted outbranching graphs,14
n-butterflies: algebraically modeling morphisms between homotopy n-types,16
sobolev orthogonal polynomials on product domains,0
formal fibers of prime ideals in polynomial rings,1
analytic subordination consequences of free markovianity,6
linear independence of trigonometric numbers,18
pseudodifferential operators on variable lebesgue spaces,12
weighted multilinear square function bounds,12
on lehner's `free' noncommutative analogue of de finetti's theorem,6
3-manifolds modulo surgery triangles,7
non reduced theory of quadratic forms over rings,5
"noncommutative resolution, f-blowups and d-modules",3
on weak elimination of hyperimaginaries and its consequences,9
doubling chains on complements of algebraic hypersurfaces,0
images of function and distribution spaces under the bargmann transform,12
aronszajn and sikorski subcartesian differential spaces,4
reduced-order semiimplicit schemes for fluid-structure interaction problems,15
a minimal pair in the generic degrees,9
extrapolation and factorization,0
proximal gradient methods with adaptive subspace sampling,14
weak hyperbolicity on periodic orbits for polynomials,8
the polynomial algorithm for optimal spanning hyperforest problem,2
nonlinear residual minimization by iteratively reweighted least squares,15
orbit inequivalent actions of nonamenable groups,13
homeomorphisms and intersection number,7
canonical forms for families of anticommuting diagonalizable linear operators,10
an improved error bound for gaussian interpolation,15
counterexamples to $l^p$ collapsing estimates,19
weighted generalized triangulation algebras,10
dependable distributed nonconvex optimization via polynomial approximation,14
completions of countable excellent domains and countable noncatenary domains,1
ergodic frequency measures for random substitutions,8
commensurated subgroups in tree almost automorphism groups,13
uncertainty principles for the clifford-fourier transform,0
forming the borromean rings out of arbitrary polygonal unknots,7
a multiresolution triangular plate-bending element method,15
regularity of bounded trilinear and the fourth adjiont of triderivation,12
simple superelliptic lie algebras,10
approximate implicitization of triangular b\'ezier surfaces,15
deformation quantization of non associative algebras,5
intersection graphs of oriented hypergraphs and their matrices,2
"positive solutions for nonlinear schr\""{o}dinger--poisson systems with general nonlinearity",19
the algebra of adjacency patterns: rees matrix semigroups with reversion,9
free products of trialgebras,5
covering hypergraphs are eulerian,2
automorphisms and superalgebra structures on the grassmann algebra,5
a completely monotonic function involving the tri and tetra-gamma functions,0
homotopy colimits of algebras over cat-operads and iterated loop spaces,16
malliavin calculus for noncolliding particle systems,17
groupoids: unifying internal and external symmetry,10
motivic stable homotopy groups,16
lattice rules in nonperiodic subspaces of sobolev spaces,15
on solving l-sr1 trust-region subproblems,14
decentralized event-triggered consensus of linear multiagent systems under directed graphs,14
on transforms of timelike isothermic surfaces in pseudoriemannian space forms,4
sharp liouville results for fully nonlinear equations with power-growth nonlinearities,19
a nonstandard proof for szpilrajn's theorem,9
riesz-jacobi transforms as principal value integrals,0
nonexistence of simple hyperbolic blow-up for the quasi-geostrophic equation,19
bifurcation of hyperbolic planforms,8
group-groupoids and monodromy groupoids,16
an efficient multigrid solver for isogeometric analysis,15
counterexamples for frobenius primality test,18
derived functors of nonadditive functors and homotopy theory,16
rationalized evaluation subgroups of a map and the rationalized g-sequence,16
nonlinear electrokinetics in nematic electrolytes,19
nonrigidity of flat ribbons,4
polynomial grothendieck properties,12
a numerical method of fourier transform based on hyperfunction theory,15
intersection problem for droms raags,13
decomposing nuclear maps,6
higher genus riemann minimal surfaces,4
uniform sublevel radon-like inequalities,0
consensus seeking in multiagent systems with multiplicative measurement noises,14
real eigenvalues of nonsymmetric tensors,15
numerical approaches for some nonlinear eigenvalue problems,15
noncommutative martingale inequalities,12
incremental subgradient methods for minimizing the sum of quasi-convex functions,14
degrees of irreducible morphisms over perfect fields,10
integrable modules over affine lie superalgebras sl(1|n)^,10
spectral and asymptotic properties of contractive semigroups on nonhilbert spaces,12
high-order phase transition in random hypergrpahs,2
minimal silting modules and ring extensions,10
complete intersections with s^1-action,7
integral automorphisms of affine spaces over finite fields,2
parallel successive convex approximation for nonsmooth nonconvex optimization,14
superconvergence points for the spectral interpolation of riesz fractional derivatives,15
duality on geodesics of cartan distributions and subriemannian pseudoproduct structures,4
mesoscopic-microscopic spatial stochastic simulation with automatic system partitioning,15
